trip,date_scrapped,start_time,end_time,duration_sec,total_months,status,errors_count,errors,url
BRU_ICN,2025-06-22,2025-06-22T00:03:23.672784,2025-06-22T00:42:41.299709,2357.63,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8waHNxZkABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
ICN_BRU,2025-06-22,2025-06-22T00:42:41.300025,2025-06-22T01:15:09.666290,1948.37,12,failure,2,"[{""phase"": ""click_departure_date"", ""error"": ""module 'datetime' has no attribute 'now'""}, {""phase"": ""init_or_main_loop"", ""error"": ""module 'datetime' has no attribute 'now'""}]",https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMGhzcWZyDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_PER,2025-06-22,2025-06-22T01:15:09.666603,2025-06-22T02:00:24.097813,2714.43,12,success,1,"[{""phase"": ""monthly_loop"", ""month_index"": 3, ""error"": ""module 'datetime' has no attribute 'now'""}]",https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8wNjJxZ0ABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
PER_BRU,2025-06-22,2025-06-22T02:00:24.098303,2025-06-22T03:24:50.538229,5066.44,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDYycWdyDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_MEL,2025-06-22,2025-06-22T03:24:50.538595,2025-06-22T03:25:20.768085,30.23,12,failure,2,"[{""phase"": ""click_departure_date"", ""error"": ""module 'datetime' has no attribute 'now'""}, {""phase"": ""init_or_main_loop"", ""error"": ""module 'datetime' has no attribute 'now'""}]",https://www.google.com/travel/flights?tfs=CBwQARoXagwIAxIIL20vMDE3N3pyBwgBEgNNRUxAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
MEL_BRU,2025-06-22,2025-06-22T03:25:20.768363,2025-06-22T04:33:41.428090,4100.66,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoXagcIARIDTUVMcgwIAxIIL20vMDE3N3pAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
BRU_YUL,2025-06-22,2025-06-22T04:33:41.428603,2025-06-22T05:47:50.806455,4449.38,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8wNTJwN0ABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
YUL_BRU,2025-06-22,2025-06-22T05:47:50.806919,2025-06-22T07:49:26.055781,7295.25,12,success,1,"[{""phase"": ""monthly_loop"", ""month_index"": 1, ""error"": ""module 'datetime' has no attribute 'now'""}]",https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDUycDdyDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_KEF,2025-06-22,2025-06-22T07:49:26.056383,2025-06-22T08:50:33.002417,3666.95,12,success,1,"[{""phase"": ""monthly_loop"", ""month_index"": 7, ""error"": ""module 'datetime' has no attribute 'now'""}]",https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8wNmZsZ0ABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
KEF_BRU,2025-06-22,2025-06-22T08:50:33.002943,2025-06-22T10:45:17.990748,6884.99,12,success,2,"[{""phase"": ""monthly_loop"", ""month_index"": 1, ""error"": ""module 'datetime' has no attribute 'now'""}, {""phase"": ""monthly_loop"", ""month_index"": 8, ""error"": ""module 'datetime' has no attribute 'now'""}]",https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDZmbGdyDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_POM,2025-06-22,2025-06-22T10:45:17.991829,2025-06-22T10:52:24.614577,426.62,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8wZnMwdkABSAFwAYIBCwj___________8BmAEC&tfu=KgIIBQ&curr=EUR
POM_BRU,2025-06-22,2025-06-22T10:52:24.614930,2025-06-22T11:16:20.224056,1435.61,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoXagcIARIDUE9NcgwIAxIIL20vMDE3N3pAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIBQ&curr=EUR
BRU_AKL,2025-06-22,2025-06-22T11:16:20.224535,2025-06-22T12:54:21.389132,5881.16,12,success,1,"[{""phase"": ""monthly_loop"", ""month_index"": 8, ""error"": ""module 'datetime' has no attribute 'now'""}]",https://www.google.com/travel/flights?tfs=CBwQARojEgoyMDI1LTA2LTExagcIARIDQlJVcgwIAxIIL20vMDEydHNAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
AKL_BRU,2025-06-22,2025-06-22T12:54:21.389721,2025-06-22T12:54:50.312726,28.92,12,failure,2,"[{""phase"": ""click_departure_date"", ""error"": ""module 'datetime' has no attribute 'now'""}, {""phase"": ""init_or_main_loop"", ""error"": ""module 'datetime' has no attribute 'now'""}]",https://www.google.com/travel/flights?tfs=CBwQARoXagwIAxIIL20vMDEydHNyBwgBEgNCUlVAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
BRU_KIN,2025-06-22,2025-06-22T12:54:50.313084,2025-06-22T14:56:35.015386,7304.7,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoXagcIARIDQlJVcgwIAxIIL20vMDliOG1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
KIN_BRU,2025-06-22,2025-06-22T14:56:35.016098,2025-06-22T15:14:10.093652,1055.08,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoXagwIAxIIL20vMDliOG1yBwgBEgNCUlVAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
BRU_NOU,2025-06-22,2025-06-22T15:14:10.094113,2025-06-22T16:13:54.968021,3584.87,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoYagcIARIDQlJVcg0IAxIJL20vMDI1ZHpiQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
NOU_BRU,2025-06-22,2025-06-22T16:13:54.968674,2025-06-22T16:45:32.967228,1898.0,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoYag0IAxIJL20vMDI1ZHpicgcIARIDQlJVQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
EZE_BOG,2025-06-22,2025-06-22T16:45:32.967711,2025-06-22T16:47:22.851707,109.88,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoeag0IAxIJL20vMDFseTVtcg0IAxIJL20vMDFkenljQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
BOG_EZE,2025-06-22,2025-06-22T16:47:22.852362,2025-06-22T16:47:52.833187,29.98,12,failure,2,"[{""phase"": ""click_departure_date"", ""error"": ""module 'datetime' has no attribute 'now'""}, {""phase"": ""init_or_main_loop"", ""error"": ""module 'datetime' has no attribute 'now'""}]",https://www.google.com/travel/flights?tfs=CBwQARoeag0IAxIJL20vMDFkenljcg0IAxIJL20vMDFseTVtQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
EZE_YUL,2025-06-22,2025-06-22T16:47:52.833913,2025-06-22T16:49:42.443312,109.61,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodag0IAxIJL20vMDFseTVtcgwIAxIIL20vMDUycDdAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
YUL_EZE,2025-06-22,2025-06-22T16:49:42.443945,2025-06-22T16:51:36.238913,113.79,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodagwIAxIIL20vMDUycDdyDQgDEgkvbS8wMWx5NW1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
SSA_EZE,2025-06-22,2025-06-22T16:51:36.239393,2025-06-22T16:53:25.362232,109.12,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoYagcIARIDU1NBcg0IAxIJL20vMDFseTVtQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
EZE_SSA,2025-06-22,2025-06-22T16:53:25.362756,2025-06-22T16:55:17.884586,112.52,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoYag0IAxIJL20vMDFseTVtcgcIARIDU1NBQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
EZE_HAV,2025-06-22,2025-06-22T16:55:17.884926,2025-06-22T16:57:07.765392,109.88,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodag0IAxIJL20vMDFseTVtcgwIAxIIL20vMGQ2aG5AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
HAV_EZE,2025-06-22,2025-06-22T16:57:07.765944,2025-06-22T16:58:58.438353,110.67,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodagwIAxIIL20vMGQ2aG5yDQgDEgkvbS8wMWx5NW1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
EZE_KIN,2025-06-22,2025-06-22T16:58:58.439034,2025-06-22T17:00:47.834176,109.4,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodagwIAxIIL20vMDliOG1yDQgDEgkvbS8wMWx5NW1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
KIN_EZE,2025-06-22,2025-06-22T17:00:47.834895,2025-06-22T17:02:34.995384,107.16,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodag0IAxIJL20vMDFseTVtcgwIAxIIL20vMDliOG1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
EZE_PTY,2025-06-22,2025-06-22T17:02:34.996102,2025-06-22T17:04:25.557352,110.56,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodag0IAxIJL20vMDFseTVtcgwIAxIIL20vMGZyX2JAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
PTY_EZE,2025-06-22,2025-06-22T17:04:25.557911,2025-06-22T17:06:10.847148,105.29,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodagwIAxIIL20vMGZyX2JyDQgDEgkvbS8wMWx5NW1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
EZE_MAO,2025-06-22,2025-06-22T17:06:10.847625,2025-06-22T17:08:03.317717,112.47,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoeag0IAxIJL20vMDFseTVtcg0IAxIJL20vMDJia2szQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
MAO_EZE,2025-06-22,2025-06-22T17:08:03.318205,2025-06-22T17:09:47.346407,104.03,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoeag0IAxIJL20vMDJia2szcg0IAxIJL20vMDFseTVtQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
BRU_EZE,2025-06-22,2025-06-22T17:48:54.042242,2025-06-22T17:50:47.297867,113.26,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodagwIAxIIL20vMDE3N3pyDQgCEgkvbS8wMWx5NW1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
EZE_BRU,2025-06-22,2025-06-22T17:50:47.298254,2025-06-22T17:52:40.328268,113.03,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodag0IAhIJL20vMDFseTVtcgwIAxIIL20vMDE3N3pAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
BRU_GRU,2025-06-22,2025-06-22T17:52:40.328689,2025-06-22T17:54:28.339372,108.01,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodagwIAxIIL20vMDE3N3pyDQgDEgkvbS8wMjJwZm1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
GRU_BRU,2025-06-22,2025-06-22T17:54:28.339804,2025-06-22T17:56:19.785654,111.45,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodag0IAxIJL20vMDIycGZtcgwIAxIIL20vMDE3N3pAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
BRU_NRT,2025-06-22,2025-06-22T17:56:19.786129,2025-06-22T17:58:06.591835,106.81,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8wN2Rma0ABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
NRT_BRU,2025-06-22,2025-06-22T17:58:06.592270,2025-06-22T17:59:56.407652,109.82,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDdkZmtyDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_HAV,2025-06-22,2025-06-22T17:59:56.408085,2025-06-22T18:01:48.441811,112.03,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8wZDZobkABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
HAV_BRU,2025-06-22,2025-06-22T18:01:48.442247,2025-06-22T18:03:38.307073,109.86,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMGQ2aG5yDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_ICN,2025-06-22,2025-06-22T18:03:38.307477,2025-06-22T18:05:34.222058,115.91,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8waHNxZkABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
ICN_BRU,2025-06-22,2025-06-22T18:05:34.222553,2025-06-22T18:07:25.730692,111.51,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMGhzcWZyDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_PER,2025-06-22,2025-06-22T18:07:25.730951,2025-06-22T18:09:16.508276,110.78,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8wNjJxZ0ABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
PER_BRU,2025-06-22,2025-06-22T18:09:16.508541,2025-06-22T18:11:09.144771,112.64,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDYycWdyDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_MEL,2025-06-22,2025-06-22T18:11:09.145195,2025-06-22T18:12:51.152378,102.01,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoXagwIAxIIL20vMDE3N3pyBwgBEgNNRUxAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
MEL_BRU,2025-06-22,2025-06-22T18:12:51.152873,2025-06-22T18:14:32.813216,101.66,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoXagcIARIDTUVMcgwIAxIIL20vMDE3N3pAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
