trip,date_scrapped,start_time,end_time,duration_sec,total_months,status,errors_count,errors,url
BRU_EZE,2025-05-31,2025-05-31T18:57:02.863704,2025-05-31T18:58:49.012823,106.15,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodagwIAxIIL20vMDE3N3pyDQgCEgkvbS8wMWx5NW1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
EZE_BRU,2025-05-31,2025-05-31T18:58:49.013281,2025-05-31T19:00:38.155177,109.14,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodag0IAhIJL20vMDFseTVtcgwIAxIIL20vMDE3N3pAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
BRU_GRU,2025-05-31,2025-05-31T19:00:38.155537,2025-05-31T19:02:22.680579,104.53,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodagwIAxIIL20vMDE3N3pyDQgDEgkvbS8wMjJwZm1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
GRU_BRU,2025-05-31,2025-05-31T19:02:22.681086,2025-05-31T19:04:07.660448,104.98,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodag0IAxIJL20vMDIycGZtcgwIAxIIL20vMDE3N3pAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
BRU_NRT,2025-05-31,2025-05-31T19:04:07.660820,2025-05-31T19:06:00.656417,113.0,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8wN2Rma0ABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
NRT_BRU,2025-05-31,2025-05-31T19:06:00.656744,2025-05-31T19:06:16.599497,15.94,12,failure,1,"[{""phase"": ""init_or_main_loop"", ""error"": ""Page.wait_for_selector: Timeout 10000ms exceeded.\nCall log:\n  - waiting for locator(\""input[aria-label=\\\""Departure\\\""]\"") to be visible\n""}]",https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDdkZmtyDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_HAV,2025-05-31,2025-05-31T19:06:16.599906,2025-05-31T19:08:00.169298,103.57,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8wZDZobkABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
HAV_BRU,2025-05-31,2025-05-31T19:08:00.169535,2025-05-31T19:09:50.368869,110.2,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMGQ2aG5yDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_ICN,2025-05-31,2025-05-31T19:09:50.369198,2025-05-31T19:11:35.620473,105.25,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8waHNxZkABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
ICN_BRU,2025-05-31,2025-05-31T19:11:35.620816,2025-05-31T19:11:51.059349,15.44,12,failure,1,"[{""phase"": ""init_or_main_loop"", ""error"": ""Page.wait_for_selector: Timeout 10000ms exceeded.\nCall log:\n  - waiting for locator(\""input[aria-label=\\\""Departure\\\""]\"") to be visible\n""}]",https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMGhzcWZyDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_PER,2025-05-31,2025-05-31T19:11:51.059698,2025-05-31T19:13:42.803514,111.74,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8wNjJxZ0ABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
PER_BRU,2025-05-31,2025-05-31T19:13:42.803847,2025-05-31T19:15:27.822706,105.02,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDYycWdyDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_MEL,2025-05-31,2025-05-31T19:15:27.823063,2025-05-31T19:17:09.694585,101.87,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoXagwIAxIIL20vMDE3N3pyBwgBEgNNRUxAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
MEL_BRU,2025-05-31,2025-05-31T19:17:09.694966,2025-05-31T19:18:52.019592,102.32,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoXagcIARIDTUVMcgwIAxIIL20vMDE3N3pAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
BRU_YUL,2025-05-31,2025-05-31T19:18:52.019982,2025-05-31T19:20:41.651700,109.63,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8wNTJwN0ABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
YUL_BRU,2025-05-31,2025-05-31T19:20:41.652049,2025-05-31T19:22:27.030348,105.38,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDUycDdyDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_KEF,2025-05-31,2025-05-31T19:22:27.030812,2025-05-31T19:24:12.231006,105.2,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8wNmZsZ0ABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
KEF_BRU,2025-05-31,2025-05-31T19:24:12.231428,2025-05-31T19:26:00.055546,107.82,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDZmbGdyDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_POM,2025-05-31,2025-05-31T19:26:00.056050,2025-05-31T19:27:43.662921,103.61,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8wZnMwdkABSAFwAYIBCwj___________8BmAEC&tfu=KgIIBQ&curr=EUR
POM_BRU,2025-05-31,2025-05-31T19:27:43.663395,2025-05-31T19:29:30.807258,107.14,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoXagcIARIDUE9NcgwIAxIIL20vMDE3N3pAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIBQ&curr=EUR
BRU_AKL,2025-05-31,2025-05-31T19:29:30.807694,2025-05-31T19:31:19.018113,108.21,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARojEgoyMDI1LTA2LTExagcIARIDQlJVcgwIAxIIL20vMDEydHNAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
AKL_BRU,2025-05-31,2025-05-31T19:31:19.018581,2025-05-31T19:33:06.149485,107.13,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoXagwIAxIIL20vMDEydHNyBwgBEgNCUlVAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
BRU_KIN,2025-05-31,2025-05-31T19:33:06.150017,2025-05-31T19:34:48.851669,102.7,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoXagcIARIDQlJVcgwIAxIIL20vMDliOG1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
KIN_BRU,2025-05-31,2025-05-31T19:34:48.852123,2025-05-31T19:36:32.190249,103.34,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoXagwIAxIIL20vMDliOG1yBwgBEgNCUlVAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
BRU_NOU,2025-05-31,2025-05-31T19:36:32.190683,2025-05-31T19:38:13.901240,101.71,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoYagcIARIDQlJVcg0IAxIJL20vMDI1ZHpiQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
NOU_BRU,2025-05-31,2025-05-31T19:38:13.901640,2025-05-31T19:40:00.586265,106.68,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoYag0IAxIJL20vMDI1ZHpicgcIARIDQlJVQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
EZE_BOG,2025-05-31,2025-05-31T19:40:00.586716,2025-05-31T19:41:47.348182,106.76,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoeag0IAxIJL20vMDFseTVtcg0IAxIJL20vMDFkenljQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
BOG_EZE,2025-05-31,2025-05-31T19:41:47.348497,2025-05-31T19:43:37.062767,109.71,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoeag0IAxIJL20vMDFkenljcg0IAxIJL20vMDFseTVtQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
EZE_YUL,2025-05-31,2025-05-31T19:43:37.063146,2025-05-31T19:43:54.277200,17.21,12,failure,1,"[{""phase"": ""init_or_main_loop"", ""error"": ""Page.wait_for_selector: Timeout 10000ms exceeded.\nCall log:\n  - waiting for locator(\""input[aria-label=\\\""Departure\\\""]\"") to be visible\n""}]",https://www.google.com/travel/flights?tfs=CBwQARodag0IAxIJL20vMDFseTVtcgwIAxIIL20vMDUycDdAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
YUL_EZE,2025-05-31,2025-05-31T19:43:54.277687,2025-05-31T19:45:35.425035,101.15,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodagwIAxIIL20vMDUycDdyDQgDEgkvbS8wMWx5NW1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
SSA_EZE,2025-05-31,2025-05-31T19:45:35.425408,2025-05-31T19:47:19.493878,104.07,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoYagcIARIDU1NBcg0IAxIJL20vMDFseTVtQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
EZE_SSA,2025-05-31,2025-05-31T19:47:19.494225,2025-05-31T19:49:02.400448,102.91,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoYag0IAxIJL20vMDFseTVtcgcIARIDU1NBQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
EZE_HAV,2025-05-31,2025-05-31T19:49:02.400969,2025-05-31T19:50:48.198166,105.8,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodag0IAxIJL20vMDFseTVtcgwIAxIIL20vMGQ2aG5AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
HAV_EZE,2025-05-31,2025-05-31T19:50:48.198678,2025-05-31T19:51:03.238632,15.04,12,failure,1,"[{""phase"": ""init_or_main_loop"", ""error"": ""Page.wait_for_selector: Timeout 10000ms exceeded.\nCall log:\n  - waiting for locator(\""input[aria-label=\\\""Departure\\\""]\"") to be visible\n""}]",https://www.google.com/travel/flights?tfs=CBwQARodagwIAxIIL20vMGQ2aG5yDQgDEgkvbS8wMWx5NW1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
EZE_KIN,2025-05-31,2025-05-31T19:51:03.239056,2025-05-31T19:52:50.791557,107.55,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodagwIAxIIL20vMDliOG1yDQgDEgkvbS8wMWx5NW1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
KIN_EZE,2025-05-31,2025-05-31T19:52:50.791917,2025-05-31T19:53:06.314786,15.52,12,failure,1,"[{""phase"": ""init_or_main_loop"", ""error"": ""Page.wait_for_selector: Timeout 10000ms exceeded.\nCall log:\n  - waiting for locator(\""input[aria-label=\\\""Departure\\\""]\"") to be visible\n""}]",https://www.google.com/travel/flights?tfs=CBwQARodag0IAxIJL20vMDFseTVtcgwIAxIIL20vMDliOG1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
EZE_PTY,2025-05-31,2025-05-31T19:53:06.315172,2025-05-31T19:54:55.470576,109.16,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodag0IAxIJL20vMDFseTVtcgwIAxIIL20vMGZyX2JAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
PTY_EZE,2025-05-31,2025-05-31T19:54:55.470926,2025-05-31T19:56:34.269851,98.8,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodagwIAxIIL20vMGZyX2JyDQgDEgkvbS8wMWx5NW1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAw&curr=EUR
EZE_MAO,2025-05-31,2025-05-31T19:56:34.270300,2025-05-31T19:58:23.420027,109.15,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoeag0IAxIJL20vMDFseTVtcg0IAxIJL20vMDJia2szQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
MAO_EZE,2025-05-31,2025-05-31T19:58:23.420361,2025-05-31T20:00:10.380708,106.96,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARoeag0IAxIJL20vMDJia2szcg0IAxIJL20vMDFseTVtQAFIAXABggELCP___________wGYAQI&tfu=KgIIAw&curr=EUR
