trip,date_scrapped,start_time,end_time,duration_sec,total_months,status,errors_count,errors,url
PTY_EZE,2025-06-24,2025-06-27T13:55:02.176263,2025-06-27T13:55:47.834736,45.66,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/PTY_EZE/
BRU_POM,2025-06-24,2025-06-27T13:55:48.606758,2025-06-27T13:56:34.739667,46.13,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/BRU_POM/
BRU_AKL,2025-06-24,2025-06-27T13:56:35.357320,2025-06-27T13:57:19.246345,43.89,12,failure,1,"[{""file_name"": ""2025-06-24_XxX_BRU_AKL_XxX_06_2025.png"", ""dict_error"": {""cell_errors"": [], ""dataframe"": [""Dates non converted in 2025-06-24_XxX_BRU_AKL_XxX_06_2025.png""]}}]",/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/BRU_AKL/
BRU_EZE,2025-06-24,2025-06-27T13:57:19.992997,2025-06-27T13:58:08.247651,48.26,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/BRU_EZE/
MAO_EZE,2025-06-24,2025-06-27T13:58:09.010123,2025-06-27T13:58:56.581439,47.57,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/MAO_EZE/
BRU_HAV,2025-06-24,2025-06-27T13:58:57.009526,2025-06-27T13:59:56.826095,59.82,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/BRU_HAV/
EZE_YUL,2025-06-24,2025-06-27T13:59:57.486877,2025-06-27T14:00:42.429417,44.94,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/EZE_YUL/
EZE_SSA,2025-06-24,2025-06-27T14:00:42.923421,2025-06-27T14:01:28.222603,45.3,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/EZE_SSA/
EZE_BOG,2025-06-24,2025-06-27T14:01:28.883060,2025-06-27T14:02:12.559086,43.68,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/EZE_BOG/
GRU_BRU,2025-06-24,2025-06-27T14:02:13.086385,2025-06-27T14:03:08.565716,55.48,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/GRU_BRU/
KEF_BRU,2025-06-24,2025-06-27T14:03:09.342133,2025-06-27T14:04:15.324058,66.01,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/KEF_BRU/
BRU_KIN,2025-06-24,2025-06-27T14:04:15.911301,2025-06-27T14:05:20.836182,64.93,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/BRU_KIN/
PER_BRU,2025-06-24,2025-06-27T14:05:21.452713,2025-06-27T14:06:27.758922,66.31,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/PER_BRU/
NOU_BRU,2025-06-24,2025-06-27T14:06:28.298216,2025-06-27T14:07:34.747402,66.45,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/NOU_BRU/
YUL_BRU,2025-06-24,2025-06-27T14:07:35.314954,2025-06-27T14:08:38.966712,63.65,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/YUL_BRU/
BRU_NRT,2025-06-24,2025-06-27T14:08:39.487164,2025-06-27T14:09:43.904395,64.42,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/BRU_NRT/
MEL_BRU,2025-06-24,2025-06-27T14:09:44.440399,2025-06-27T14:10:51.986960,67.55,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/MEL_BRU/
BOG_EZE,2025-06-24,2025-06-27T14:10:52.585983,2025-06-27T14:12:00.775966,68.19,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/BOG_EZE/
KIN_EZE,2025-06-24,2025-06-27T14:12:01.595889,2025-06-27T14:13:00.590902,59.0,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/KIN_EZE/
HAV_BRU,2025-06-24,2025-06-27T14:13:01.144676,2025-06-27T14:14:00.431328,59.29,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/HAV_BRU/
BRU_PER,2025-06-24,2025-06-27T14:14:00.967125,2025-06-27T14:15:03.206203,62.24,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/BRU_PER/
EZE_HAV,2025-06-24,2025-06-27T14:15:03.730964,2025-06-27T14:16:08.635299,64.91,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/EZE_HAV/
BRU_YUL,2025-06-24,2025-06-27T14:16:09.240031,2025-06-27T14:17:10.192175,60.95,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/BRU_YUL/
YUL_EZE,2025-06-24,2025-06-27T14:17:10.840048,2025-06-27T14:18:14.247350,63.41,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/YUL_EZE/
AKL_BRU,2025-06-24,2025-06-27T14:18:14.806383,2025-06-27T14:19:19.832817,65.03,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/AKL_BRU/
HAV_EZE,2025-06-24,2025-06-27T14:19:20.349087,2025-06-27T14:20:20.098614,59.75,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/HAV_EZE/
EZE_KIN,2025-06-24,2025-06-27T14:20:20.613922,2025-06-27T14:21:23.840209,63.23,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/EZE_KIN/
KIN_BRU,2025-06-24,2025-06-27T14:21:24.523646,2025-06-27T14:22:25.634222,61.12,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/KIN_BRU/
BRU_GRU,2025-06-24,2025-06-27T14:22:26.220756,2025-06-27T14:23:17.499071,51.28,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/BRU_GRU/
EZE_MAO,2025-06-24,2025-06-27T14:23:17.974135,2025-06-27T14:24:17.762929,59.79,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/EZE_MAO/
SSA_EZE,2025-06-24,2025-06-27T14:24:18.473806,2025-06-27T14:25:14.915227,56.44,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/SSA_EZE/
EZE_BRU,2025-06-24,2025-06-27T14:25:15.382425,2025-06-27T14:26:13.607143,58.23,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/EZE_BRU/
BRU_KEF,2025-06-24,2025-06-27T14:26:14.236420,2025-06-27T14:27:13.004592,58.77,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/BRU_KEF/
BRU_ICN,2025-06-24,2025-06-27T14:27:13.519684,2025-06-27T14:28:11.928894,58.41,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/BRU_ICN/
NRT_BRU,2025-06-24,2025-06-27T14:28:12.508016,2025-06-27T14:29:10.762984,58.26,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/NRT_BRU/
POM_BRU,2025-06-24,2025-06-27T14:29:11.374640,2025-06-27T14:30:18.781671,67.41,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/POM_BRU/
BRU_MEL,2025-06-24,2025-06-27T14:30:19.409514,2025-06-27T14:31:25.014602,65.61,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/BRU_MEL/
EZE_PTY,2025-06-24,2025-06-27T14:31:25.584246,2025-06-27T14:32:35.470566,69.89,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-24/EZE_PTY/
PTY_EZE,2025-06-25,2025-06-27T14:32:35.988038,2025-06-27T14:33:44.010493,68.02,12,success,0,[],/Users/focus_profond/GIT_repo/flight_price_tracker/Data/raw/screenshots/2025-06-25/PTY_EZE/
