trip,date_scrapped,start_time,end_time,duration_sec,total_months,status,errors_count,errors,url
BRU_EZE,2025-06-11,2025-06-11T18:39:06.557681,2025-06-11T18:40:56.144788,109.59,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodagwIAxIIL20vMDE3N3pyDQgCEgkvbS8wMWx5NW1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
EZE_BRU,2025-06-11,2025-06-11T18:40:56.145275,2025-06-11T18:42:49.030773,112.89,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodag0IAhIJL20vMDFseTVtcgwIAxIIL20vMDE3N3pAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
BRU_GRU,2025-06-11,2025-06-11T18:42:49.031195,2025-06-11T18:44:40.340137,111.31,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodagwIAxIIL20vMDE3N3pyDQgDEgkvbS8wMjJwZm1AAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
GRU_BRU,2025-06-11,2025-06-11T18:44:40.340528,2025-06-11T18:46:22.252313,101.91,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARodag0IAxIJL20vMDIycGZtcgwIAxIIL20vMDE3N3pAAUgBcAGCAQsI____________AZgBAg&tfu=KgIIAQ&curr=EUR
BRU_NRT,2025-06-11,2025-06-11T18:46:22.252726,2025-06-11T18:48:05.800126,103.55,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8wN2Rma0ABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
NRT_BRU,2025-06-11,2025-06-11T18:48:05.800516,2025-06-11T18:49:52.031047,106.23,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDdkZmtyDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_HAV,2025-06-11,2025-06-11T18:49:52.031454,2025-06-11T18:51:36.348017,104.32,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8wZDZobkABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
HAV_BRU,2025-06-11,2025-06-11T18:51:36.348414,2025-06-11T18:53:21.258750,104.91,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMGQ2aG5yDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
BRU_ICN,2025-06-11,2025-06-11T18:53:21.259144,2025-06-11T18:55:08.359895,107.1,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMDE3N3pyDAgDEggvbS8waHNxZkABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
ICN_BRU,2025-06-11,2025-06-11T18:55:08.360298,2025-06-11T18:56:58.399727,110.04,12,success,0,[],https://www.google.com/travel/flights?tfs=CBwQARocagwIAxIIL20vMGhzcWZyDAgDEggvbS8wMTc3ekABSAFwAYIBCwj___________8BmAEC&tfu=KgIIAQ&curr=EUR
